AlbumID,ArtistID,AlbumTitle,ReleaseYear
1593,346,Album_1393,2020
1594,930,Album_1394,2005
1595,863,Album_1395,1994
1596,468,Album_1396,2018
1597,910,Album_1397,2018
1598,157,Album_1398,2005
1599,248,,2020
1600,837,Album_1400,2017
1601,932,Album_1401,2008
1602,709,Album_1402,2013
1603,1013,Album_1403,2003
1604,910,Album_1404,1984
1605,1083,,1984
1606,1094,Album_1406,2001
1607,545,Album_1407,2023
1608,939,Album_1408,2012
1609,545,Album_1409,1991
1610,689,,2011
1611,535,Album_1411,2019
1612,818,Album_1412,2011
1613,1095,Album_1413,2021
1614,167,Album_1414,2012
1615,537,Album_1415,2013
1616,971,Album_1416,1985
1617,349,Album_1417,1990
1618,541,Album_1418,2021
1619,196,Album_1419,2003
1620,582,Album_1420,1985
1621,1098,Album_1421,1980
1622,231,Album_1422,2015
1623,1047,Album_1423,2023
1624,190,Album_1424,2019
1625,958,Album_1425,2017
1626,913,,2012
1627,860,Album_1427,2007
1628,798,Album_1428,2021
1629,116,,2021
1630,930,Album_1430,1983
1631,996,Album_1431,2000
1632,962,Album_1432,1990
1633,564,Album_1433,1998
1634,339,,1990
1635,1098,Album_1435,2014
1636,774,Album_1436,2020
1637,929,Album_1437,2011
1638,253,Album_1438,1982
1639,296,Album_1439,1989
1640,949,Album_1440,1983
1641,843,Album_1441,2005
1642,1035,Album_1442,1986
1643,852,Album_1443,1997
1644,660,Album_1444,2006
1645,247,Album_1445,1998
1646,800,Album_1446,2022
1647,427,Album_1447,2013
1648,773,Album_1448,2009
1649,841,Album_1449,1985
1650,999,Album_1450,2005
1651,270,Album_1451,1988
1652,182,Album_1452,2016
1653,102,Album_1453,2012
1654,600,Album_1454,2006
1655,941,Album_1455,2007
1656,210,Album_1456,2014
1657,1076,Album_1457,2002
1658,510,Album_1458,2010
1659,254,Album_1459,1989
1660,813,Album_1460,1984
1661,474,Album_1461,2017
1662,896,Album_1462,1994
1663,133,Album_1463,2009
1664,665,Album_1464,2017
1665,978,Album_1465,2024
1666,546,Album_1466,1995
1667,699,Album_1467,2012
1668,838,Album_1468,1994
1669,356,Album_1469,1987
1670,919,Album_1470,1991
1671,361,Album_1471,1989
1672,113,Album_1472,2011
1673,1065,Album_1473,2023
1674,184,Album_1474,1990
1675,812,Album_1475,1997
1676,222,Album_1476,1998
1677,1025,Album_1477,1988
1678,186,Album_1478,1998
1679,918,Album_1479,2002
1680,680,Album_1480,1990
1681,273,Album_1481,2011
1682,1089,Album_1482,1987
1683,438,Album_1483,1985
1684,275,Album_1484,2021
1685,1080,Album_1485,2010
1686,940,Album_1486,2018
1687,850,Album_1487,1991
1688,697,Album_1488,2012
1689,891,Album_1489,1985
1690,534,Album_1490,1983
1691,989,Album_1491,2000
1692,675,Album_1492,2006
1693,980,Album_1493,2005
1694,553,Album_1494,2016
1695,916,Album_1495,2003
1696,460,Album_1496,1988
1697,839,Album_1497,1991
1698,774,Album_1498,1984
1699,310,Album_1499,1983
1700,734,Album_1500,1996
1701,196,Album_1501,2002
1702,265,Album_1502,2016
1703,135,Album_1503,1997
1704,1064,Album_1504,2014
1705,1036,Album_1505,2016
1706,323,Album_1506,2011
1707,359,Album_1507,2009
1708,1081,Album_1508,2018
1709,718,Album_1509,1984
1710,317,Album_1510,1984
1711,501,Album_1511,1998
1712,163,Album_1512,1995
1713,616,Album_1513,1996
1714,639,Album_1514,2008
1715,574,Album_1515,2008
1716,932,Album_1516,2005
1717,1021,Album_1517,1980
1718,579,Album_1518,1995
1719,1029,Album_1519,1982
1720,1006,Album_1520,2017
1721,1006,Album_1521,1987
1722,279,Album_1522,2010
1723,115,Album_1523,1988
1724,983,,1986
1725,490,Album_1525,1997
1726,493,Album_1526,2005
1727,401,Album_1527,1984
1728,862,Album_1528,1994
1729,888,Album_1529,2000
1730,779,Album_1530,1985
1731,253,Album_1531,1997
1732,191,Album_1532,2012
1733,592,Album_1533,2022
1734,1007,Album_1534,1982
1735,1010,Album_1535,1984
1736,649,Album_1536,2017
1737,497,Album_1537,2013
1738,359,Album_1538,1983
1739,1035,Album_1539,1999
1740,711,Album_1540,1999
1741,1060,Album_1541,1999
1742,548,Album_1542,1983
1743,185,Album_1543,1994
1744,622,Album_1544,2004
1745,1048,Album_1545,2006
1746,183,Album_1546,2022
1747,763,Album_1547,1992
1748,348,Album_1548,2001
1749,833,Album_1549,1996
1750,335,Album_1550,1989
1751,869,Album_1551,1984
1752,357,Album_1552,1980
1753,452,Album_1553,2016
1754,474,Album_1554,1998
1755,454,Album_1555,1986
1756,647,Album_1556,2001
1757,313,Album_1557,2017
1758,955,Album_1558,1995
1759,654,Album_1559,2023
1760,333,Album_1560,2020
1761,968,Album_1561,1989
1762,1096,Album_1562,1986
1763,914,Album_1563,2000
1764,805,Album_1564,1985
1765,1002,Album_1565,1992
1766,926,Album_1566,1992
1767,423,Album_1567,1983
1768,423,Album_1568,1984
1769,959,Album_1569,1995
1770,135,Album_1570,2012
1771,463,Album_1571,2015
1772,1036,Album_1572,1988
1773,1063,Album_1573,1990
1774,1013,Album_1574,2007
1775,661,Album_1575,2013
1776,399,Album_1576,1994
1777,837,Album_1577,1995
1778,244,Album_1578,1992
1779,613,Album_1579,2015
1780,672,Album_1580,1996
1781,148,Album_1581,2017
1782,1051,Album_1582,2011
1783,298,Album_1583,1998
1784,570,Album_1584,2016
1785,585,Album_1585,1990
1786,920,Album_1586,1988
1787,533,,2004
1788,849,Album_1588,1992
1789,800,Album_1589,1990
1790,678,Album_1590,1992
1791,920,Album_1591,2010
1792,220,Album_1592,1994
1793,206,Album_1593,2019
1794,469,Album_1594,2019
1795,746,Album_1595,2019
1796,1029,Album_1596,2000
1797,1008,Album_1597,1989
1798,300,Album_1598,2016
1799,1014,Album_1599,2002
1800,593,Album_1600,2024
1801,883,Album_1601,1987
1802,634,Album_1602,1990
1803,666,Album_1603,1985
1804,1014,Album_1604,1997
1805,871,Album_1605,2024
1806,398,Album_1606,1991
1807,1004,Album_1607,2019
1808,948,,2019
1809,537,Album_1609,2006
1810,260,Album_1610,1987
1811,246,Album_1611,2008
1812,830,Album_1612,2020
1813,837,Album_1613,2020
1814,567,Album_1614,1985
1815,560,Album_1615,2007
1816,309,Album_1616,2016
1817,1063,Album_1617,2016
1818,548,Album_1618,2007
1819,281,Album_1619,1986
1820,775,Album_1620,2009
1821,241,Album_1621,2005
1822,1030,Album_1622,1990
1823,468,Album_1623,2024
1824,930,Album_1624,2007
1825,1097,Album_1625,1983
1826,321,Album_1626,2014
1827,164,Album_1627,2008
1828,478,Album_1628,1986
1829,684,Album_1629,1989
1830,396,Album_1630,2022
1831,989,Album_1631,2024
1832,915,Album_1632,1999
1833,408,Album_1633,2024
1834,425,Album_1634,1991
1835,150,Album_1635,1998
1836,688,Album_1636,2012
1837,834,Album_1637,2022
1838,885,Album_1638,1993
1839,841,Album_1639,1988
1840,934,Album_1640,2016
1841,594,Album_1641,1990
1842,889,Album_1642,1981
1843,116,Album_1643,2014
1844,959,Album_1644,2013
1845,589,Album_1645,1985
1846,628,Album_1646,1994
1847,925,Album_1647,2010
1848,339,Album_1648,2018
1849,666,Album_1649,1980
1850,832,Album_1650,2017
1851,534,Album_1651,1984
1852,198,Album_1652,2024
1853,292,Album_1653,2010
1854,380,Album_1654,2002
1855,446,Album_1655,2010
1856,278,Album_1656,1995
1857,466,Album_1657,2001
1858,889,Album_1658,1984
1859,535,Album_1659,1989
1860,720,Album_1660,1997
1861,812,Album_1661,2019
1862,363,Album_1662,1996
1863,778,Album_1663,1991
1864,318,Album_1664,2023
1865,1013,Album_1665,1981
1866,995,Album_1666,2023
1867,278,Album_1667,2018
1868,209,Album_1668,1994
1869,1001,Album_1669,1986
1870,475,Album_1670,1997
1871,265,Album_1671,2000
1872,747,Album_1672,2013
1873,805,Album_1673,1981
1874,1073,Album_1674,1987
1875,743,Album_1675,1999
1876,609,Album_1676,2017
1877,605,Album_1677,2004
1878,203,Album_1678,2007
1879,795,,1981
1880,196,Album_1680,2018
1881,1019,Album_1681,2004
1882,380,Album_1682,2018
1883,535,Album_1683,2005
1884,538,Album_1684,1991
1885,104,Album_1685,1985
1886,732,Album_1686,1981
1887,135,Album_1687,2009
1888,880,Album_1688,2022
1889,562,Album_1689,2014
1890,740,Album_1690,1992
1891,458,Album_1691,1999
1892,495,Album_1692,1987
1893,758,Album_1693,2022
1894,140,Album_1694,2021
1895,201,Album_1695,1987
1896,528,Album_1696,2002
1897,721,Album_1697,2013
1898,550,Album_1698,1987
1899,859,Album_1699,2016
1900,520,Album_1700,2023
1901,718,Album_1701,2020
1902,487,Album_1702,1982
1903,866,Album_1703,2010
1904,538,Album_1704,2005
1905,485,Album_1705,2003
1906,191,Album_1706,2000
1907,1002,Album_1707,2009
1908,918,Album_1708,2013
1909,476,Album_1709,2003
1910,695,Album_1710,2010
1911,1078,Album_1711,2012
1912,1007,Album_1712,2021
1913,1046,Album_1713,2009
1914,546,Album_1714,2012
1915,378,,1988
1916,241,Album_1716,2023
1917,1062,Album_1717,1989
1918,648,Album_1718,2017
1919,113,Album_1719,1984
1920,991,Album_1720,1984
1921,741,Album_1721,1984
1922,643,,1991
1923,505,Album_1723,2005
1924,567,Album_1724,2021
1925,680,Album_1725,2001
1926,905,Album_1726,1996
1927,198,Album_1727,1994
1928,541,Album_1728,2013
1929,229,Album_1729,2023
1930,136,Album_1730,2016
1931,728,Album_1731,2020
1932,872,Album_1732,2007
1933,981,,1988
1934,582,Album_1734,1980
1935,725,Album_1735,2003
1936,557,Album_1736,1981
1937,811,Album_1737,2019
1938,280,Album_1738,1995
1939,515,Album_1739,1994
1940,790,Album_1740,1985
1941,1047,Album_1741,2019
1942,139,Album_1742,2016
1943,1032,Album_1743,2004
1944,904,Album_1744,2012
1945,297,Album_1745,2023
1946,560,Album_1746,2006
1947,979,Album_1747,2007
1948,986,Album_1748,2007
1949,890,Album_1749,2016
1950,187,,1991
1951,333,Album_1751,1987
1952,827,Album_1752,2018
1953,259,Album_1753,2013
1954,863,Album_1754,1995
1955,549,Album_1755,2017
1956,480,Album_1756,2014
1957,1026,Album_1757,2007
1958,777,Album_1758,2007
1959,350,Album_1759,2019
1960,601,Album_1760,1982
1961,664,Album_1761,2006
1962,257,Album_1762,1994
1963,167,Album_1763,2010
1964,604,Album_1764,1994
1965,501,Album_1765,2015
1966,219,Album_1766,2001
1967,847,Album_1767,1999
1968,955,,1998
1969,988,Album_1769,2008
1970,1031,Album_1770,1983
1971,892,Album_1771,2007
1972,838,Album_1772,2024
1973,435,Album_1773,2020
1974,759,Album_1774,2014
1975,615,Album_1775,2001
1976,979,Album_1776,2004
1977,633,Album_1777,1980
1978,417,Album_1778,2008
1979,192,Album_1779,2012
1980,435,Album_1780,2005
1981,714,Album_1781,1990
1982,963,Album_1782,2008
1983,375,Album_1783,2002
1984,616,Album_1784,2000
1985,183,Album_1785,1991
1986,663,Album_1786,2007
1987,781,Album_1787,2005
1988,547,Album_1788,2021
1989,845,Album_1789,1991
1990,293,Album_1790,1984
1991,519,Album_1791,2008
1992,241,Album_1792,1985
1993,199,Album_1793,2007
1994,808,Album_1794,1995
1995,113,Album_1795,2019
1996,592,Album_1796,2009
1997,874,Album_1797,1993
1998,403,Album_1798,1982
1999,935,Album_1799,2008
2000,511,Album_1800,1998
2001,487,Album_1801,2003
2002,1061,Album_1802,2012
2003,473,Album_1803,1992
2004,144,Album_1804,2003
2005,889,Album_1805,1994
2006,1087,Album_1806,1984
2007,978,Album_1807,2014
2008,503,Album_1808,1995
2009,392,Album_1809,2010
2010,811,Album_1810,2012
2011,483,Album_1811,2012
2012,850,Album_1812,1997
2013,283,Album_1813,2017
2014,310,Album_1814,2019
2015,927,Album_1815,1995
2016,306,Album_1816,2003
2017,308,Album_1817,1987
2018,502,Album_1818,1999
2019,512,Album_1819,2023
2020,902,Album_1820,2021
2021,887,Album_1821,2007
2022,997,Album_1822,2000
2023,970,Album_1823,2024
2024,277,Album_1824,1992
2025,119,Album_1825,2017
2026,384,Album_1826,2001
2027,457,Album_1827,1987
2028,940,,1990
2029,1046,Album_1829,1993
2030,770,Album_1830,1999
2031,629,Album_1831,2008
2032,734,Album_1832,1981
2033,984,Album_1833,1982
2034,668,Album_1834,1980
2035,275,Album_1835,2007
2036,279,Album_1836,2018
2037,1063,Album_1837,2008
2038,686,Album_1838,2010
2039,472,Album_1839,1987
2040,898,Album_1840,1990
2041,251,Album_1841,2020
2042,241,Album_1842,1986
2043,980,Album_1843,1997
2044,738,Album_1844,2014
2045,924,Album_1845,1988
2046,563,Album_1846,2024
2047,460,Album_1847,1981
2048,902,Album_1848,2004
2049,842,Album_1849,2011
2050,685,Album_1850,1995
2051,475,Album_1851,2015
2052,570,Album_1852,2005
2053,821,Album_1853,2003
2054,686,Album_1854,2019
2055,1059,Album_1855,1999
2056,126,Album_1856,2006
2057,991,Album_1857,2006
2058,779,Album_1858,2020
2059,355,Album_1859,2020
2060,571,Album_1860,1994
2061,544,Album_1861,2018
2062,103,Album_1862,1983
2063,227,Album_1863,2021
2064,611,Album_1864,1992
2065,536,Album_1865,2014
2066,918,Album_1866,1995
2067,683,Album_1867,2017
2068,637,Album_1868,2000
2069,404,Album_1869,2000
2070,123,Album_1870,2023
2071,632,Album_1871,2007
2072,414,Album_1872,2003
2073,592,Album_1873,1997
2074,734,Album_1874,1993
2075,905,Album_1875,2011
2076,237,,2016
2077,698,Album_1877,1987
2078,478,Album_1878,2020
2079,617,Album_1879,2017
2080,167,Album_1880,2003
2081,539,Album_1881,2007
2082,631,Album_1882,2021
2083,845,Album_1883,2024
2084,240,Album_1884,1983
2085,242,,1984
2086,557,Album_1886,2000
2087,208,Album_1887,2010
2088,247,Album_1888,2008
2089,579,Album_1889,2005
2090,630,Album_1890,1980
2091,1009,Album_1891,1985
2092,277,Album_1892,1984
2093,990,Album_1893,1982
2094,743,Album_1894,2024
2095,833,Album_1895,2011
2096,786,Album_1896,1980
2097,140,Album_1897,2016
2098,907,Album_1898,2004
2099,195,Album_1899,2013
2100,896,Album_1900,2016
2101,934,Album_1901,2021
2102,155,Album_1902,1996
2103,546,Album_1903,2017
2104,358,Album_1904,1990
2105,161,Album_1905,2000
2106,533,Album_1906,1989
2107,1056,Album_1907,1999
2108,828,Album_1908,1991
2109,817,Album_1909,2003
2110,464,Album_1910,2018
2111,686,Album_1911,2010
2112,1010,Album_1912,2009
2113,977,Album_1913,2017
2114,839,Album_1914,2004
2115,743,Album_1915,2022
2116,851,Album_1916,1990
2117,389,Album_1917,1983
2118,161,Album_1918,2007
2119,1100,Album_1919,2000
2120,257,Album_1920,2016
2121,462,Album_1921,2010
2122,157,Album_1922,1983
2123,532,Album_1923,2000
2124,567,Album_1924,2011
2125,196,Album_1925,2024
2126,294,,1993
2127,103,Album_1927,1992
2128,639,Album_1928,2024
2129,1042,Album_1929,2005
2130,446,Album_1930,2013
2131,293,Album_1931,2008
2132,145,Album_1932,1987
2133,1013,Album_1933,2002
2134,1090,Album_1934,2002
2135,374,Album_1935,2002
2136,197,Album_1936,2016
2137,171,Album_1937,1999
2138,576,Album_1938,1990
2139,408,Album_1939,2014
2140,937,Album_1940,1990
2141,727,Album_1941,1989
2142,370,Album_1942,2004
2143,952,Album_1943,1994
2144,266,Album_1944,2017
2145,199,Album_1945,2006
2146,202,Album_1946,2002
2147,657,Album_1947,1986
2148,1057,,1994
2149,513,Album_1949,2006
2150,671,Album_1950,2022
2151,710,Album_1951,2012
2152,907,Album_1952,2012
2153,436,Album_1953,2008
2154,688,Album_1954,1984
2155,961,Album_1955,2017
2156,183,,1997
2157,700,Album_1957,2021
2158,303,Album_1958,2018
2159,368,Album_1959,1983
2160,970,Album_1960,1981
2161,1033,Album_1961,1992
2162,621,Album_1962,1997
2163,1001,Album_1963,1996
2164,921,Album_1964,2007
2165,401,Album_1965,2004
2166,558,Album_1966,1984
2167,738,Album_1967,2004
2168,879,Album_1968,2005
2169,530,Album_1969,2021
2170,424,Album_1970,2022
2171,638,Album_1971,2012
2172,598,,1987
2173,830,Album_1973,1996
2174,314,Album_1974,1988
2175,425,Album_1975,2008
2176,619,Album_1976,2022
2177,987,Album_1977,1989
2178,894,Album_1978,1996
2179,133,Album_1979,1981
2180,343,Album_1980,2020
2181,482,Album_1981,2014
2182,649,Album_1982,2008
2183,1076,Album_1983,2003
2184,757,Album_1984,1991
2185,988,,2010
2186,160,Album_1986,2005
2187,393,Album_1987,1984
2188,492,Album_1988,2004
2189,801,Album_1989,1996
2190,638,Album_1990,2018
2191,1008,Album_1991,2015
2192,609,Album_1992,2018
2193,1016,Album_1993,1991
2194,887,Album_1994,2008
2195,423,Album_1995,2013
2196,374,Album_1996,2006
2197,775,Album_1997,1981
2198,756,,1995
2199,822,Album_1999,2004
2200,271,Album_2000,2003
375,1094,Album_175,2004
1631,996,Album_1431,2000
514,201,Album_314,2016
1497,686,Album_1297,1993
1996,592,Album_1796,2009
1974,759,Album_1774,2014
1135,785,Album_935,2007
1838,885,Album_1638,1993
1571,174,Album_1371,1986
1682,1089,Album_1482,1987
800,758,Album_600,1998
458,405,Album_258,2017
1503,994,Album_1303,1986
2175,425,Album_1975,2008
441,589,Album_241,2001
1596,468,Album_1396,2018
1458,240,Album_1258,2009
1956,480,Album_1756,2014
754,994,Album_554,2006
624,142,Album_424,1986
1158,227,Album_958,2004
2028,940,,1990
1467,324,Album_1267,2002
1638,253,Album_1438,1982
1119,804,Album_919,2002
999,710,Album_799,2018
1252,460,Album_1052,1998
1875,743,Album_1675,1999
443,350,Album_243,2001
1738,359,Album_1538,1983
1035,458,Album_835,2011
1138,364,Album_938,1981
2007,978,Album_1807,2014
886,837,Album_686,1995
2177,987,Album_1977,1989
276,840,Album_76,1992
739,564,Album_539,1994
1007,295,Album_807,1989
313,800,Album_113,1981
1095,1040,,2012
635,175,Album_435,2021
398,262,,2024
264,508,Album_64,1996
972,928,Album_772,1996
666,391,Album_466,1984
370,1063,Album_170,2021
393,714,Album_193,2010
2197,775,Album_1997,1981
1950,187,,1991
992,456,Album_792,1999
